,0
999,"21 July 15, 2016"
1000,"21 July 15, 2016"
1001,"21 July 15, 2016"
1002,"21 July 15, 2016"
1003,"21 July 15, 2016"
1004,"21 July 15, 2016"
1005,"21 July 15, 2016"
1006,"21 July 15, 2016"
1007,"21 July 15, 2016"
1008,"21 July 15, 2016"
1009,"21 July 15, 2016"
1010,"21 July 15, 2016"
1011,"21 July 15, 2016"
1012,"21 July 15, 2016"
1013,"21 July 15, 2016"
1014,"05 January 01, 1900"
1015,"21 July 15, 2016"
1016,"21 July 15, 2016"
1017,"21 July 15, 2016"
1018,"21 July 15, 2016"
1019,"22 July 15, 2016"
1020,"22 July 15, 2016"
1021,"22 July 15, 2016"
1022,"22 July 15, 2016"
1023,"22 July 15, 2016"
1024,"22 July 15, 2016"
1025,"22 July 15, 2016"
1026,"22 July 15, 2016"
1027,"22 July 15, 2016"
1028,"22 July 15, 2016"
1029,"22 July 15, 2016"
1030,"22 July 15, 2016"
1031,"22 July 15, 2016"
1032,"22 July 15, 2016"
1033,"22 July 15, 2016"
1034,"22 July 15, 2016"
1035,"22 July 15, 2016"
1036,"22 July 15, 2016"
1037,"22 July 15, 2016"
1038,"22 July 15, 2016"
1039,"22 July 15, 2016"
1040,"22 July 15, 2016"
1041,"22 July 15, 2016"
1042,"22 July 15, 2016"
1043,"22 July 15, 2016"
1044,"22 July 15, 2016"
1045,"22 July 15, 2016"
1046,"22 July 15, 2016"
1047,"22 July 15, 2016"
1048,"22 July 15, 2016"
1049,"22 July 15, 2016"
1050,"22 July 15, 2016"
1051,"22 July 15, 2016"
1052,"22 July 15, 2016"
1053,"22 July 15, 2016"
1054,"22 July 15, 2016"
1055,"22 July 15, 2016"
1056,"22 July 15, 2016"
1057,"22 July 15, 2016"
1058,"22 July 15, 2016"
1059,"22 July 15, 2016"
1060,"22 July 15, 2016"
1061,"22 July 15, 2016"
1062,"22 July 15, 2016"
1063,"22 July 15, 2016"
1064,"22 July 15, 2016"
1065,"22 July 15, 2016"
1066,"22 July 15, 2016"
1067,"22 July 15, 2016"
1068,"22 July 15, 2016"
1069,"22 July 15, 2016"
1070,"22 July 15, 2016"
1071,"22 July 15, 2016"
1072,"22 July 15, 2016"
1073,"22 July 15, 2016"
1074,"22 July 15, 2016"
1075,"22 July 15, 2016"
1076,"22 July 15, 2016"
1077,"22 July 15, 2016"
1078,"22 July 15, 2016"
1079,"22 July 15, 2016"
1080,"22 July 15, 2016"
1081,"22 July 15, 2016"
1082,"22 July 15, 2016"
1083,"22 July 15, 2016"
1084,"22 July 15, 2016"
1085,"22 July 15, 2016"
1086,"22 July 15, 2016"
1087,"22 July 15, 2016"
1088,"22 July 15, 2016"
1089,"22 July 15, 2016"
1090,"22 July 15, 2016"
1091,"22 July 15, 2016"
1092,"22 July 15, 2016"
1093,"22 July 15, 2016"
1094,"22 July 15, 2016"
1095,"22 July 15, 2016"
1096,"22 July 15, 2016"
1097,"22 July 15, 2016"
1098,"22 July 15, 2016"
1099,"22 July 15, 2016"
1100,"22 July 15, 2016"
1101,"22 July 15, 2016"
1102,"22 July 15, 2016"
1103,"22 July 15, 2016"
1104,"22 July 15, 2016"
1105,"22 July 15, 2016"
1106,"22 July 15, 2016"
1107,"22 July 15, 2016"
1108,"22 July 15, 2016"
1109,"22 July 15, 2016"
1110,"22 July 15, 2016"
1111,"22 July 15, 2016"
1112,"22 July 15, 2016"
1113,"22 July 15, 2016"
1114,"22 July 15, 2016"
1115,"22 July 15, 2016"
1116,"22 July 15, 2016"
1117,"22 July 15, 2016"
1118,"22 July 15, 2016"
1119,"22 July 15, 2016"
1120,"22 July 15, 2016"
1121,"22 July 15, 2016"
1122,"22 July 15, 2016"
1123,"22 July 15, 2016"
1124,"22 July 15, 2016"
1125,"22 July 15, 2016"
1126,"22 July 15, 2016"
1127,"22 July 15, 2016"
1128,"22 July 15, 2016"
1129,"22 July 15, 2016"
1130,"22 July 15, 2016"
1131,"22 July 15, 2016"
1132,"22 July 15, 2016"
1133,"22 July 15, 2016"
1134,"22 July 15, 2016"
1135,"22 July 15, 2016"
1136,"22 July 15, 2016"
1137,"22 July 15, 2016"
1138,"22 July 15, 2016"
1139,"22 July 15, 2016"
1140,"22 July 15, 2016"
1141,"22 July 15, 2016"
1142,"22 July 15, 2016"
1143,"22 July 15, 2016"
1144,"22 July 15, 2016"
1145,"22 July 15, 2016"
1146,"22 July 15, 2016"
1147,"22 July 15, 2016"
1148,"22 July 15, 2016"
1149,"22 July 15, 2016"
1150,"22 July 15, 2016"
1151,"22 July 15, 2016"
1152,"22 July 15, 2016"
1153,"22 July 15, 2016"
1154,"22 July 15, 2016"
1155,"22 July 15, 2016"
1156,"23 July 15, 2016"
1157,"23 July 15, 2016"
1158,"23 July 15, 2016"
1159,"23 July 15, 2016"
1160,"23 July 15, 2016"
1161,"23 July 15, 2016"
1162,"23 July 15, 2016"
1163,"23 July 15, 2016"
1164,"23 July 15, 2016"
1165,"23 July 15, 2016"
1166,"23 July 15, 2016"
1167,"23 July 15, 2016"
1168,"00 November 19, 2010"
1169,"23 July 15, 2016"
1170,"23 July 15, 2016"
1171,"23 July 15, 2016"
1172,"23 July 15, 2016"
1173,"23 July 15, 2016"
1174,"23 July 15, 2016"
1175,"23 July 15, 2016"
1176,"23 July 15, 2016"
1177,"23 July 15, 2016"
1178,"23 July 15, 2016"
1179,"23 July 15, 2016"
1180,"23 July 15, 2016"
1181,"23 July 15, 2016"
1182,"23 July 15, 2016"
1183,"23 July 15, 2016"
1184,"23 July 15, 2016"
1185,"23 July 15, 2016"
1186,"23 July 15, 2016"
1187,"23 July 15, 2016"
1188,"23 July 15, 2016"
1189,"23 July 15, 2016"
1190,"23 July 15, 2016"
1191,"23 July 15, 2016"
1192,"23 July 15, 2016"
1193,"23 July 15, 2016"
1194,"23 July 15, 2016"
1195,"23 July 15, 2016"
1196,"23 July 15, 2016"
1197,"23 July 15, 2016"
1198,"23 July 15, 2016"
1199,"23 July 15, 2016"
1200,"23 July 15, 2016"
1201,"23 July 15, 2016"
1202,"23 July 15, 2016"
1203,"23 July 15, 2016"
1204,"23 July 15, 2016"
1205,"23 July 15, 2016"
1206,"23 July 15, 2016"
1207,"23 July 15, 2016"
1208,"23 July 15, 2016"
1209,"23 July 15, 2016"
1210,"23 July 15, 2016"
1211,"23 July 15, 2016"
1212,"23 July 15, 2016"
1213,"23 July 15, 2016"
1214,"23 July 15, 2016"
1215,"23 July 15, 2016"
1216,"23 July 15, 2016"
1217,"23 July 15, 2016"
1218,"23 July 15, 2016"
1219,"23 July 15, 2016"
1220,"23 July 15, 2016"
1221,"23 July 15, 2016"
1222,"23 July 15, 2016"
1223,"23 July 15, 2016"
1224,"23 July 15, 2016"
1225,"23 July 15, 2016"
1226,"23 July 15, 2016"
1227,"23 July 15, 2016"
1228,"23 July 15, 2016"
1229,"23 July 15, 2016"
1230,"23 July 15, 2016"
1231,"23 July 15, 2016"
1232,"23 July 15, 2016"
1233,"23 July 15, 2016"
1234,"23 July 15, 2016"
1235,"23 July 15, 2016"
1236,"23 July 15, 2016"
1237,"23 July 15, 2016"
1238,"23 July 15, 2016"
1239,"00 November 19, 2016"
1240,"23 July 15, 2016"
1241,"23 July 15, 2016"
1242,"23 July 15, 2016"
1243,"23 July 15, 2016"
1244,"23 July 15, 2016"
1245,"23 July 15, 2016"
1246,"23 July 15, 2016"
1247,"23 July 15, 2016"
1248,"23 July 15, 2016"
1249,"23 July 15, 2016"
1250,"23 July 15, 2016"
1251,"00 July 16, 2016"
1252,"00 July 16, 2016"
1253,"00 July 16, 2016"
1254,"00 July 16, 2016"
1255,"00 July 16, 2016"
1256,"00 July 16, 2016"
1257,"00 July 16, 2016"
1258,"00 July 16, 2016"
1259,"00 July 16, 2016"
1260,"00 July 16, 2016"
1261,"00 July 16, 2016"
1262,"00 June 19, 2016"
1263,"00 November 19, 1907"
1264,"00 July 16, 2016"
1265,"00 July 16, 2016"
1266,"00 July 16, 2016"
1267,"00 July 16, 2016"
1268,"00 July 16, 2016"
1269,"00 July 16, 2016"
1270,"00 July 16, 2016"
1271,"00 July 16, 2016"
1272,"00 July 16, 2016"
1273,"00 July 16, 2016"
1274,"00 July 16, 2016"
1275,"00 July 16, 2016"
1276,"00 July 16, 2016"
1277,"00 July 16, 2016"
1278,"00 July 16, 2016"
1279,"00 July 16, 2016"
1280,"00 July 16, 2016"
1281,"00 July 16, 2016"
1282,"00 July 16, 2016"
1283,"00 July 16, 2016"
1284,"00 July 16, 2016"
1285,"00 July 16, 2016"
1286,"00 July 16, 2016"
1287,"00 July 16, 2016"
1288,"00 July 16, 2016"
1289,"00 July 16, 2016"
1290,"00 July 16, 2016"
1291,"00 July 16, 2016"
1292,"00 July 16, 2016"
1293,"00 July 16, 2016"
1294,"00 July 16, 2016"
1295,"00 July 16, 2016"
1296,"00 July 16, 2016"
1297,"00 July 16, 2016"
1298,"00 July 19, 2016"
1299,"00 July 16, 2016"
1300,"00 July 16, 2016"
1301,"00 July 16, 2016"
1302,"00 July 16, 2016"
1303,"00 July 16, 2016"
1304,"00 July 16, 2016"
1305,"00 July 16, 2016"
1306,"00 July 16, 2016"
1307,"00 July 16, 2016"
1308,"00 July 16, 2016"
1309,"00 July 16, 2016"
1310,"00 July 16, 2016"
1311,"00 July 16, 2016"
1312,"00 July 16, 2016"
1313,"00 July 16, 2016"
1314,"00 July 16, 2016"
1315,"00 July 16, 2016"
1316,"00 July 16, 2016"
1317,"00 July 16, 2016"
1318,"00 July 16, 2016"
1319,"00 July 16, 2016"
1320,"00 July 16, 2016"
1321,"00 July 16, 2016"
1322,"00 July 16, 2016"
1323,"00 July 16, 2016"
1324,"00 July 16, 2016"
1325,"01 July 16, 2016"
1326,"01 July 16, 2016"
1327,"01 July 16, 2016"
1328,"01 July 16, 2016"
1329,"01 July 16, 2016"
1330,"01 July 16, 2016"
1331,"00 March 05, 2016"
1332,"01 July 16, 2016"
1333,"01 July 16, 2016"
1334,"01 July 16, 2016"
1335,"01 July 16, 2016"
1336,"01 July 16, 2016"
1337,"01 July 16, 2016"
1338,"01 July 16, 2016"
1339,"01 July 16, 2016"
1340,"01 July 16, 2016"
1341,"01 July 16, 2016"
1342,"01 July 16, 2016"
1343,"01 July 16, 2016"
1344,"01 July 16, 2016"
1345,"01 July 16, 2016"
1346,"01 July 16, 2016"
1347,"01 July 16, 2016"
1348,"01 July 16, 2016"
1349,"01 July 16, 2016"
1350,"01 July 16, 2016"
1351,"01 July 16, 2016"
1352,"01 July 16, 2016"
1353,"01 July 16, 2016"
1354,"01 July 16, 2016"
1355,"01 July 16, 2016"
1356,"01 July 16, 2016"
1357,"01 July 16, 2016"
1358,"01 July 16, 2016"
1359,"01 July 16, 2016"
1360,"01 July 16, 2016"
1361,"01 July 16, 2016"
1362,"01 July 16, 2016"
1363,"01 July 16, 2016"
1364,"01 July 16, 2016"
1365,"01 July 16, 2016"
1366,"01 July 16, 2016"
1367,"01 July 16, 2016"
1368,"01 July 16, 2016"
1369,"01 July 16, 2016"
1370,"01 July 16, 2016"
1371,"01 July 16, 2016"
1372,"01 July 16, 2016"
1373,"01 July 16, 2016"
1374,"01 July 16, 2016"
1375,"01 July 16, 2016"
1376,"01 July 16, 2016"
1377,"01 July 16, 2016"
1378,"01 July 16, 2016"
1379,"01 July 16, 2016"
1380,"01 July 16, 2016"
1381,"01 July 16, 2016"
1382,"01 July 16, 2016"
1383,"01 July 16, 2016"
1384,"01 July 16, 2016"
1385,"01 July 16, 2016"
1386,"01 July 16, 2016"
1387,"01 July 16, 2016"
1388,"01 July 16, 2016"
1389,"01 July 16, 2016"
1390,"01 July 16, 2016"
1391,"01 July 16, 2016"
1392,"01 July 16, 2016"
1393,"01 July 16, 2016"
1394,"00 February 19, 2016"
1395,"01 July 16, 2016"
1396,"01 July 16, 2016"
1397,"01 July 16, 2016"
1398,"01 July 16, 2016"
1399,"01 July 16, 2016"
1400,"01 July 16, 2016"
1401,"01 July 16, 2016"
1402,"01 July 16, 2016"
1403,"01 July 16, 2016"
1404,"01 July 16, 2016"
1405,"01 July 16, 2016"
1406,"01 July 16, 2016"
1407,"00 April 19, 2016"
1408,"01 July 16, 2016"
1409,"01 July 16, 2016"
1410,"01 July 16, 2016"
1411,"01 July 16, 2016"
1412,"01 July 16, 2016"
1413,"01 July 16, 2016"
1414,"01 July 16, 2016"
1415,"01 July 16, 2016"
1416,"01 July 16, 2016"
1417,"01 July 16, 2016"
1418,"01 July 16, 2016"
1419,"01 July 16, 2016"
1420,"01 July 16, 2016"
1421,"01 July 16, 2016"
1422,"01 July 16, 2016"
1423,"01 July 16, 2016"
1424,"01 July 16, 2016"
1425,"01 July 16, 2016"
1426,"01 July 16, 2016"
1427,"01 July 16, 2016"
1428,"01 July 16, 2016"
1429,"01 July 16, 2016"
1430,"01 July 16, 2016"
1431,"01 July 16, 2016"
1432,"01 July 16, 2016"
1433,"01 July 16, 2016"
1434,"02 July 16, 2016"
1435,"02 July 16, 2016"
1436,"02 July 16, 2016"
1437,"02 July 16, 2016"
1438,"02 July 16, 2016"
1439,"02 July 16, 2016"
1440,"02 July 16, 2016"
1441,"02 July 16, 2016"
1442,"02 July 16, 2016"
1443,"02 July 16, 2016"
1444,"02 July 16, 2016"
1445,"02 July 16, 2016"
1446,"02 July 16, 2016"
1447,"02 July 16, 2016"
1448,"02 July 16, 2016"
1449,"02 July 16, 2016"
1450,"02 July 16, 2016"
1451,"02 July 16, 2016"
1452,"02 July 16, 2016"
1453,"02 July 16, 2016"
1454,"02 July 16, 2016"
1455,"02 July 16, 2016"
1456,"02 July 16, 2016"
1457,"02 July 16, 2016"
1458,"02 July 16, 2016"
1459,"02 July 16, 2016"
1460,"03 July 16, 2016"
1461,"03 July 16, 2016"
1462,"03 July 16, 2016"
1463,"03 July 16, 2016"
1464,"03 July 16, 2016"
1465,"03 July 16, 2016"
1466,"03 July 16, 2016"
1467,"03 July 16, 2016"
1468,"03 July 16, 2016"
1469,"03 July 16, 2016"
1470,"03 July 16, 2016"
1471,"03 July 16, 2016"
1472,"03 July 16, 2016"
1473,"03 July 16, 2016"
1474,"03 July 16, 2016"
1475,"03 July 16, 2016"
1476,"03 July 16, 2016"
1477,"03 July 16, 2016"
1478,"04 July 16, 2016"
1479,"04 July 16, 2016"
1480,"04 July 16, 2016"
1481,"04 July 16, 2016"
1482,"04 July 16, 2016"
1483,"00 May 02, 2016"
1484,"04 July 16, 2016"
1485,"04 July 16, 2016"
1486,"04 July 16, 2016"
1487,"04 July 16, 2016"
1488,"04 July 16, 2016"
1489,"04 July 16, 2016"
1490,"04 July 16, 2016"
1491,"04 July 16, 2016"
1492,"04 July 16, 2016"
1493,"04 July 16, 2016"
1494,"04 July 16, 2016"
1495,"04 July 16, 2016"
1496,"04 July 16, 2016"
1497,"04 July 16, 2016"
1498,"04 July 16, 2016"
1499,"04 July 16, 2016"
1500,"04 July 16, 2016"
1501,"05 July 16, 2016"
1502,"05 July 16, 2016"
1503,"05 July 16, 2016"
1504,"05 July 16, 2016"
1505,"05 July 16, 2016"
1506,"05 July 16, 2016"
1507,"05 July 16, 2016"
1508,"05 July 16, 2016"
1509,"05 July 16, 2016"
1510,"05 July 16, 2016"
1511,"05 July 16, 2016"
1512,"05 July 16, 2016"
1513,"05 July 16, 2016"
1514,"05 July 16, 2016"
1515,"05 July 16, 2016"
1516,"05 July 16, 2016"
1517,"05 July 16, 2016"
1518,"05 July 16, 2016"
1519,"05 July 16, 2016"
1520,"05 July 16, 2016"
1521,"05 July 16, 2016"
1522,"05 July 16, 2016"
1523,"00 January 06, 2016"
1524,"00 November 06, 2016"
1525,"05 July 16, 2016"
1526,"05 July 16, 2016"
1527,"05 July 16, 2016"
1528,"05 July 16, 2016"
1529,"01 January 08, 2051"
1530,"05 July 16, 2016"
1531,"05 July 16, 2016"
1532,"05 July 16, 2016"
1533,"05 July 16, 2016"
1534,"05 July 16, 2016"
1535,"05 July 16, 2016"
1536,"06 July 16, 2016"
1537,"06 July 16, 2016"
1538,"06 July 16, 2016"
1539,"06 July 16, 2016"
1540,"06 July 16, 2016"
1541,"06 July 16, 2016"
1542,"06 July 16, 2016"
1543,"06 July 16, 2016"
1544,"06 July 16, 2016"
1545,"06 July 16, 2016"
1546,"06 July 16, 2016"
1547,"06 July 16, 2016"
1548,"06 July 16, 2016"
1549,"06 July 16, 2016"
1550,"06 July 16, 2016"
1551,"06 July 16, 2016"
1552,"06 July 16, 2016"
1553,"06 July 16, 2016"
1554,"06 July 16, 2016"
1555,"06 July 16, 2016"
1556,"06 July 16, 2016"
1557,"06 July 16, 2016"
1558,"06 July 16, 2016"
1559,"06 July 16, 2016"
1560,"00 May 19, 2043"
1561,"06 July 16, 2016"
1562,"07 January 01, 1900"
1563,"06 July 16, 2016"
1564,"06 July 16, 2016"
1565,"06 July 16, 2016"
1566,"06 July 16, 2016"
1567,"06 July 16, 2016"
1568,"06 July 16, 2016"
1569,"06 July 16, 2016"
1570,"06 July 16, 2016"
1571,"06 July 16, 2016"
1572,"06 July 16, 2016"
1573,"06 July 16, 2016"
1574,"06 July 16, 2016"
1575,"06 July 16, 2016"
1576,"06 July 16, 2016"
1577,"06 July 16, 2016"
1578,"06 July 16, 2016"
1579,"07 July 16, 2016"
1580,"07 July 16, 2016"
1581,"07 July 16, 2016"
1582,"07 July 16, 2016"
1583,"07 July 16, 2016"
1584,"07 July 16, 2016"
1585,"07 July 16, 2016"
1586,"07 July 16, 2016"
1587,"07 July 16, 2016"
1588,"07 July 16, 2016"
1589,"07 July 16, 2016"
1590,"07 July 16, 2016"
1591,"07 July 16, 2016"
1592,"00 June 09, 2016"
1593,"07 July 16, 2016"
1594,"07 July 16, 2016"
1595,"07 July 16, 2016"
1596,"07 July 16, 2016"
1597,"07 July 16, 2016"
1598,"07 July 16, 2016"
1599,"07 July 16, 2016"
1600,"07 July 16, 2016"
1601,"07 July 16, 2016"
1602,"07 July 16, 2016"
1603,"07 July 16, 2016"
1604,"07 July 16, 2016"
1605,"07 July 16, 2016"
1606,"10 July 16, 2016"
1607,"07 July 16, 2016"
1608,"07 July 16, 2016"
1609,"07 July 16, 2016"
1610,"07 July 16, 2016"
1611,"07 July 16, 2016"
1612,"07 July 16, 2016"
1613,"07 July 16, 2016"
1614,"07 July 16, 2016"
1615,"07 July 16, 2016"
1616,"06 January 01, 1900"
1617,"07 July 16, 2016"
1618,"07 July 16, 2016"
1619,"07 July 16, 2016"
1620,"07 July 16, 2016"
1621,"07 July 16, 2016"
1622,"07 July 16, 2016"
1623,"07 July 16, 2016"
1624,"07 July 16, 2016"
1625,"07 July 16, 2016"
1626,"07 July 16, 2016"
1627,"07 July 16, 2016"
1628,"00 November 15, 2065"
1629,"07 July 16, 2016"
1630,"07 July 16, 2016"
1631,"07 July 16, 2016"
1632,"07 July 16, 2016"
1633,"07 July 16, 2016"
1634,"07 July 16, 2016"
1635,"07 July 16, 2016"
1636,"07 July 16, 2016"
1637,"07 July 16, 2016"
1638,"07 July 16, 2016"
1639,"07 July 16, 2016"
1640,"07 July 16, 2016"
1641,"07 July 16, 2016"
1642,"07 July 16, 2016"
1643,"07 July 16, 2016"
1644,"07 July 16, 2016"
1645,"07 July 16, 2016"
1646,"07 July 16, 2016"
1647,"07 July 16, 2016"
1648,"07 July 16, 2016"
1649,"07 July 16, 2016"
1650,"07 July 16, 2016"
1651,"07 July 16, 2016"
1652,"08 July 16, 2016"
1653,"04 January 01, 1900"
1654,"08 July 16, 2016"
1655,"08 July 16, 2016"
1656,"00 August 19, 2016"
1657,"08 July 16, 2016"
1658,"08 July 16, 2016"
1659,"08 July 16, 2016"
1660,"08 July 16, 2016"
1661,"08 July 16, 2016"
1662,"08 July 16, 2016"
1663,"08 July 16, 2016"
1664,"08 July 16, 2016"
1665,"08 July 16, 2016"
1666,"08 July 16, 2016"
1667,"08 July 16, 2016"
1668,"08 July 16, 2016"
1669,"08 July 16, 2016"
1670,"08 July 16, 2016"
1671,"08 July 16, 2016"
1672,"08 July 16, 2016"
1673,"08 July 16, 2016"
1674,"08 July 16, 2016"
1675,"08 July 16, 2016"
1676,"00 November 19, 2014"
1677,"08 July 16, 2016"
1678,"08 July 16, 2016"
1679,"08 July 16, 2016"
1680,"08 July 16, 2016"
1681,"08 July 16, 2016"
1682,"08 July 16, 2016"
1683,"07 January 01, 1900"
1684,"08 July 16, 2016"
1685,"08 July 16, 2016"
1686,"08 July 16, 2016"
1687,"08 July 16, 2016"
1688,"08 July 16, 2016"
1689,"08 July 16, 2016"
1690,"08 July 16, 2016"
1691,"08 July 16, 2016"
1692,"08 July 16, 2016"
1693,"08 July 16, 2016"
1694,"08 July 16, 2016"
1695,"08 July 16, 2016"
1696,"08 July 16, 2016"
1697,"08 July 16, 2016"
1698,"08 July 16, 2016"
1699,"08 July 16, 2016"
1700,"08 July 16, 2016"
1701,"08 July 16, 2016"
1702,"08 July 16, 2016"
1703,"08 July 16, 2016"
1704,"08 July 16, 2016"
1705,"08 July 16, 2016"
1706,"08 July 16, 2016"
1707,"08 July 16, 2016"
1708,"09 July 16, 2016"
1709,"09 July 16, 2016"
1710,"09 July 16, 2016"
1711,"09 July 16, 2016"
1712,"09 July 16, 2016"
1713,"09 July 16, 2016"
1714,"09 July 16, 2016"
1715,"09 July 16, 2016"
1716,"09 July 16, 2016"
1717,"09 July 16, 2016"
1718,"09 July 16, 2016"
1719,"09 July 16, 2016"
1720,"09 July 16, 2016"
1721,"09 July 16, 2016"
1722,"09 July 16, 2016"
1723,"09 July 16, 2016"
1724,"09 July 16, 2016"
1725,"09 July 16, 2016"
1726,"09 July 16, 2016"
1727,"09 July 16, 2016"
1728,"09 July 16, 2016"
1729,"09 July 16, 2016"
1730,"09 July 16, 2016"
1731,"09 July 16, 2016"
1732,"09 July 16, 2016"
1733,"09 July 16, 2016"
1734,"09 July 16, 2016"
1735,"09 July 16, 2016"
1736,"09 July 16, 2016"
1737,"09 July 16, 2016"
1738,"09 July 16, 2016"
1739,"09 July 16, 2016"
1740,"09 July 16, 2016"
1741,"09 July 16, 2016"
1742,"09 July 16, 2016"
1743,"09 July 16, 2016"
1744,"09 July 16, 2016"
1745,"09 July 16, 2016"
1746,"09 July 16, 2016"
1747,"09 July 16, 2016"
1748,"09 July 16, 2016"
1749,"09 July 16, 2016"
1750,"09 July 16, 2016"
1751,"09 July 16, 2016"
1752,"09 July 16, 2016"
1753,"09 July 16, 2016"
1754,"09 July 16, 2016"
1755,"09 July 16, 2016"
1756,"09 July 16, 2016"
1757,"09 July 16, 2016"
1758,"09 July 16, 2016"
1759,"09 July 16, 2016"
1760,"09 July 16, 2016"
1761,"09 July 16, 2016"
1762,"09 July 16, 2016"
1763,"09 July 16, 2016"
1764,"09 July 16, 2016"
1765,"09 July 16, 2016"
1766,"09 July 16, 2016"
1767,"09 July 16, 2016"
1768,"09 July 16, 2016"
1769,"09 July 16, 2016"
1770,"09 July 16, 2016"
1771,"09 July 16, 2016"
1772,"09 July 16, 2016"
1773,"09 July 16, 2016"
1774,"09 July 16, 2016"
1775,"09 July 16, 2016"
1776,"09 July 16, 2016"
1777,"09 July 16, 2016"
1778,"09 July 16, 2016"
1779,"09 July 16, 2016"
1780,"09 July 16, 2016"
1781,"09 July 16, 2016"
1782,"09 July 16, 2016"
1783,"09 July 16, 2016"
1784,"10 July 16, 2016"
1785,"10 July 16, 2016"
1786,"10 July 16, 2016"
1787,"10 July 16, 2016"
1788,"10 July 16, 2016"
1789,"10 July 16, 2016"
1790,"10 July 16, 2016"
1791,"10 July 16, 2016"
1792,"10 July 16, 2016"
1793,"10 July 16, 2016"
1794,"10 July 16, 2016"
1795,"10 July 16, 2016"
1796,"10 July 16, 2016"
1797,"10 July 16, 2016"
1798,"10 July 16, 2016"
1799,"10 July 16, 2016"
1800,"10 July 16, 2016"
1801,"10 July 16, 2016"
1802,"10 July 16, 2016"
1803,"10 July 16, 2016"
1804,"10 July 16, 2016"
1805,"10 July 16, 2016"
1806,"10 July 16, 2016"
1807,"10 July 16, 2016"
1808,"10 July 16, 2016"
1809,"10 July 16, 2016"
1810,"10 July 16, 2016"
1811,"10 July 16, 2016"
1812,"10 July 16, 2016"
1813,"00 February 19, 2016"
1814,"10 July 16, 2016"
1815,"10 July 16, 2016"
1816,"10 July 16, 2016"
1817,"10 July 16, 2016"
1818,"10 July 16, 2016"
1819,"10 July 16, 2016"
1820,"10 July 16, 2016"
1821,"10 July 16, 2016"
1822,"10 July 16, 2016"
1823,"00 November 19, 2016"
1824,"10 July 16, 2016"
1825,"10 July 16, 2016"
1826,"10 July 16, 2016"
1827,"10 July 16, 2016"
1828,"10 July 16, 2016"
1829,"10 July 16, 2016"
1830,"10 July 16, 2016"
1831,"10 July 16, 2016"
1832,"10 July 16, 2016"
1833,"10 July 16, 2016"
1834,"10 July 16, 2016"
1835,"10 July 16, 2016"
1836,"10 July 16, 2016"
1837,"10 July 16, 2016"
1838,"10 July 16, 2016"
1839,"10 July 16, 2016"
1840,"10 July 16, 2016"
1841,"10 July 16, 2016"
1842,"10 July 16, 2016"
1843,"11 July 16, 2016"
1844,"11 July 16, 2016"
1845,"11 July 16, 2016"
1846,"11 July 16, 2016"
1847,"11 July 16, 2016"
1848,"11 July 16, 2016"
1849,"11 July 16, 2016"
1850,"11 July 16, 2016"
1851,"11 July 16, 2016"
1852,"11 July 16, 2016"
1853,"11 July 16, 2016"
1854,"11 July 16, 2016"
1855,"11 July 16, 2016"
1856,"11 July 16, 2016"
1857,"11 July 16, 2016"
1858,"11 July 16, 2016"
1859,"11 July 16, 2016"
1860,"11 July 16, 2016"
1861,"11 July 16, 2016"
1862,"11 July 16, 2016"
1863,"11 July 16, 2016"
1864,"11 July 16, 2016"
1865,"11 July 16, 2016"
1866,"11 July 16, 2016"
1867,"11 July 16, 2016"
1868,"11 July 16, 2016"
1869,"11 July 16, 2016"
1870,"11 July 16, 2016"
1871,"11 July 16, 2016"
1872,"11 July 16, 2016"
1873,"00 November 19, 2020"
1874,"11 July 16, 2016"
1875,"11 July 16, 2016"
1876,"11 July 16, 2016"
1877,"11 July 16, 2016"
1878,"11 July 16, 2016"
1879,"11 July 16, 2016"
1880,"11 July 16, 2016"
1881,"00 May 03, 2016"
1882,"11 July 16, 2016"
1883,"11 July 16, 2016"
1884,"11 July 16, 2016"
1885,"11 July 16, 2016"
1886,"11 July 16, 2016"
1887,"11 July 16, 2016"
1888,"11 July 16, 2016"
1889,"11 July 16, 2016"
1890,"11 July 16, 2016"
1891,"12 July 16, 2016"
1892,"12 July 16, 2016"
1893,"12 July 16, 2016"
1894,"12 July 16, 2016"
1895,"12 July 16, 2016"
1896,"12 July 16, 2016"
1897,"12 July 16, 2016"
1898,"12 July 16, 2016"
1899,"12 July 16, 2016"
1900,"12 July 16, 2016"
1901,"12 July 16, 2016"
1902,"12 July 16, 2016"
1903,"12 July 16, 2016"
1904,"12 July 16, 2016"
1905,"12 July 16, 2016"
1906,"12 July 16, 2016"
1907,"12 July 16, 2016"
1908,"12 July 16, 2016"
1909,"12 July 16, 2016"
1910,"12 July 16, 2016"
1911,"12 July 16, 2016"
1912,"12 July 16, 2016"
1913,"12 July 16, 2016"
1914,"12 July 16, 2016"
1915,"12 July 16, 2016"
1916,"12 July 16, 2016"
1917,"12 July 16, 2016"
1918,"12 July 16, 2016"
1919,"12 July 16, 2016"
1920,"12 July 16, 2016"
1921,"12 July 16, 2016"
1922,"12 July 16, 2016"
1923,"12 July 16, 2016"
1924,"12 July 16, 2016"
1925,"12 July 16, 2016"
1926,"13 July 16, 2016"
1927,"13 July 16, 2016"
1928,"13 July 16, 2016"
1929,"13 July 16, 2016"
1930,"13 July 16, 2016"
1931,"13 July 16, 2016"
